Building ID,Market,Street Address,City,State,Postal Code,Latitude,Longitude,On Zayo Network Status,Net Classification,Type,Network Proximity, Estimated Build Cost 
Bldg-164877,Dallas,601 S Plano Rd,Richardson,TX,75081,32.937993,-96.699881,Not on Zayo Network,Fiber Only,Retail - Single Tenant,3135.01,"$90,375.25 "
Bldg-164878,Dallas,751 Alta Mere Dr,Fort Worth,TX,76116,32.750237,-97.433524,Not on Zayo Network,Fiber Only,Retail - Single Tenant,116.91,"$19,014.60 "
Bldg-164879,Dallas,850 Steger Towne Rd,Rockwall,TX,75032,32.893473,-96.469343,Not on Zayo Network,Fiber Only,Retail - Single Tenant,56947.71,"$1,435,692.75 "
Bldg-164904,Dallas,8000 Denton Hwy,Fort Worth,TX,76148,32.892341,-97.259068,Not on Zayo Network,Fiber Only,Retail - Single Tenant,11723.01,"$305,075.25 "
Bldg-164905,Dallas,1316 N Highway 77,Waxahachie,TX,75165,32.423337,-96.839703,Not on Zayo Network,Fiber Only,Retail - Single Tenant,82659.23,"$2,078,480.75 "
Bldg-164906,Dallas,122 E Interstate 20,Weatherford,TX,76087,32.729804,-97.786964,Not on Zayo Network,Fiber Only,Retail - Single Tenant,94974.57,"$2,386,364.25 "
Bldg-164987,Dallas,725 Hebron Pkwy,Lewisville,TX,75057,33.011312,-96.966889,Not on Zayo Network,Fiber Only,Retail - Single Tenant,5196.08,"$141,902.00 "
Bldg-166401,Atlanta,4600 Glenwood Rd,Decatur,GA,30035,33.737128,-84.228681,Not on Zayo Network,Fiber Only,Hotel & Inn,15829.4,"$389,905.60 "
Bldg-166402,Atlanta,5300 Snapfinger Park Dr,Decatur,GA,30035,33.705613,-84.171119,Not on Zayo Network,Fiber Only,Hotel & Inn,33570.98,"$815,703.52 "
Bldg-166403,Atlanta,905 Buford Rd,Cumming,GA,30041,34.176739,-84.130128,Not on Zayo Network,Fiber Only,Hotel & Inn,36093.45,"$876,242.80 "
Bldg-166404,Atlanta,2225 Riverside Pkwy,Lawrenceville,GA,30043,33.962191,-84.036949,Not on Zayo Network,Fiber Only,Hotel & Inn,14791.84,"$365,004.16 "
Bldg-166405,Atlanta,639 Franklin Rd SE,Marietta,GA,30067,33.936781,-84.505358,Not on Zayo Network,Fiber Only,Hotel & Inn,899.48,"$31,587.52 "
Bldg-166406,Atlanta,1255 Franklin Rd SE,Marietta,GA,30067,33.921714,-84.492021,Not on Zayo Network,Fiber Only,Hotel & Inn,14.86,"$10,445.80 "
Bldg-166407,Atlanta,5200 Peachtree Industrial Blvd,Norcross,GA,30071,33.9611042,-84.207072,Not on Zayo Network,Fiber Only,Hotel & Inn,2146.94,"$61,526.56 "
Bldg-166408,Atlanta,2221 Corporate Plaza Pkwy SE,Smyrna,GA,30080,33.899899,-84.477319,Not on Zayo Network,Fiber Only,Hotel & Inn,387.25,"$21,617.50 "
Bldg-166409,Atlanta,2800 Highlands Pkwy SE,Smyrna,GA,30082,33.828537,-84.493561,Not on Zayo Network,Fiber Only,Hotel & Inn,13.36,"$10,400.80 "
Bldg-166410,Atlanta,2060 Crescent Centre Blvd,Tucker,GA,30084,33.843227,-84.245941,Not on Zayo Network,Fiber Only,Hotel & Inn,486.11,"$24,583.30 "
Bldg-166411,Atlanta,1820 Mountain Industrial Blvd,Tucker,GA,30084,33.836964,-84.200801,Not on Zayo Network,Fiber Only,Hotel & Inn,2617.95,"$72,830.80 "
Bldg-166412,Atlanta,5355 Stone Mountain Hwy,Stone Mountain,GA,30087,33.823394,-84.112233,Not on Zayo Network,Fiber Only,Hotel & Inn,24829.62,"$605,910.88 "
Bldg-166413,Atlanta,1363 Klondike Rd SW,Conyers,GA,30094,33.664672,-84.031524,Not on Zayo Network,Fiber Only,Hotel & Inn,72739.22,"$1,755,741.28 "
Bldg-166417,Atlanta,1100 N Blair Bridge Rd,Austell,GA,30168,33.7794,-84.605485,Not on Zayo Network,Fiber Only,Hotel & Inn,12593.38,"$312,241.12 "
Bldg-166418,Atlanta,200 Lee Industrial Blvd,Austell,GA,30168,33.77388,-84.548826,Not on Zayo Network,Fiber Only,Hotel & Inn,28.14,"$10,844.20 "
Bldg-166419,Atlanta,132 Highway 61 Connector,Villa Rica,GA,30180,33.724122,-84.939575,Not on Zayo Network,Fiber Only,Hotel & Inn,94536.34,"$2,278,872.16 "
Bldg-166420,Atlanta,124 Highway 61 Connector,Villa Rica,GA,30180,33.727558,-84.9397,Not on Zayo Network,Fiber Only,Hotel & Inn,94054.91,"$2,267,317.84 "
Bldg-166421,Atlanta,340 Parkway 575,Woodstock,GA,30188,34.089416,-84.531235,Not on Zayo Network,Fiber Only,Hotel & Inn,18557.88,"$455,389.12 "
Bldg-166422,Atlanta,1005 Oakley Industrial Blvd,Fairburn,GA,30213,33.538312,-84.588387,Not on Zayo Network,Fiber Only,Hotel & Inn,28547.55,"$695,141.20 "
Bldg-166396,Atlanta,5455 Windward Pkwy,Alpharetta,GA,30004,34.087954,-84.270619,Not on Zayo Network,Fiber Only,Hotel & Inn,68.69,"$12,060.70 "
Bldg-166423,Atlanta,2014 N Expressway,Griffin,GA,30223,33.290082,-84.291524,Not on Zayo Network,Fiber Only,Hotel & Inn,119150.82,"$2,869,619.68 "
Bldg-166397,Atlanta,1164 Dogwood Dr SE,Conyers,GA,30012,33.654903,-84.008612,Not on Zayo Network,Fiber Only,Hotel & Inn,80287.4,"$1,936,897.60 "
Bldg-166424,Atlanta,1906 N Expressway,Griffin,GA,30223,33.287738,-84.291585,Not on Zayo Network,Fiber Only,Hotel & Inn,119961.81,"$2,889,083.44 "
Bldg-166398,Atlanta,3000 Mansell Rd,Alpharetta,GA,30022,34.037499,-84.296385,Not on Zayo Network,Fiber Only,Hotel & Inn,8.71,"$10,261.30 "
Bldg-166425,Atlanta,340 Upper Riverdale Rd,Jonesboro,GA,30236,33.580693,-84.379621,Not on Zayo Network,Fiber Only,Hotel & Inn,11340.65,"$282,175.60 "
Bldg-166399,Atlanta,2945A Lawrenceville Suwanee Rd,Suwanee,GA,30024,34.028741,-84.046834,Not on Zayo Network,Fiber Only,Hotel & Inn,53.92,"$11,617.60 "
Bldg-166400,Atlanta,2945 Lawrenceville Suwanee Rd,Suwanee,GA,30024,34.028734,-84.046827,Not on Zayo Network,Fiber Only,Hotel & Inn,53.93,"$11,617.90 "
Bldg-166428,Atlanta,4699 Bill Gardner Pkwy,Locust Grove,GA,30248,33.352062,-84.128601,Not on Zayo Network,Fiber Only,Hotel & Inn,123381.05,"$2,971,145.20 "
Bldg-166429,Atlanta,64 Highway 81 W,McDonough,GA,30253,33.426498,-84.185296,Not on Zayo Network,Fiber Only,Hotel & Inn,91508.44,"$2,206,202.56 "
Bldg-166430,Atlanta,1279 Highway 20 W,McDonough,GA,30253,33.425919,-84.1827,Not on Zayo Network,Fiber Only,Hotel & Inn,92190.08,"$2,222,561.92 "
Bldg-166431,Atlanta,688 Highway 155 S,McDonough,GA,30253,33.414608,-84.155703,Not on Zayo Network,Fiber Only,Hotel & Inn,100779.09,"$2,428,698.16 "
Bldg-166432,Atlanta,930 Highway 155 S,McDonough,GA,30253,33.40942,-84.164117,Not on Zayo Network,Fiber Only,Hotel & Inn,100444.48,"$2,420,667.52 "
Bldg-166433,Atlanta,945 Highway 155 S,McDonough,GA,30253,33.408506,-84.165466,Not on Zayo Network,Fiber Only,Hotel & Inn,100420.74,"$2,420,097.76 "
Bldg-166434,Atlanta,1444 Southlake Plaza Dr,Morrow,GA,30260,33.578501,-84.342452,Not on Zayo Network,Fiber Only,Hotel & Inn,412.03,"$22,360.90 "
Bldg-166435,Atlanta,6597 Jonesboro Rd,Morrow,GA,30260,33.576107,-84.341536,Not on Zayo Network,Fiber Only,Hotel & Inn,44.23,"$11,326.90 "
Bldg-166436,Atlanta,109 City Cir,Peachtree City,GA,30269,33.395034,-84.590518,Not on Zayo Network,Fiber Only,Hotel & Inn,73804.92,"$1,781,318.08 "
Bldg-166463,Atlanta,3500 Venture Pkwy,Duluth,GA,30096,33.955275,-84.127919,Not on Zayo Network,Fiber Only,Hotel & Inn,1674.21,"$50,181.04 "
Bldg-166437,Atlanta,7325 Davidson Pkwy N,Stockbridge,GA,30281,33.554316,-84.266106,Not on Zayo Network,Fiber Only,Hotel & Inn,41403.7,"$1,003,688.80 "
Bldg-166464,Atlanta,3700 Shackleford Rd,Duluth,GA,30096,33.9473192,-84.1309909,Not on Zayo Network,Fiber Only,Hotel & Inn,332.37,"$19,971.10 "
Bldg-166438,Atlanta,7395 Davidson Cir E,Stockbridge,GA,30281,33.552925,-84.264944,Not on Zayo Network,Fiber Only,Hotel & Inn,41987.42,"$1,017,698.08 "
Bldg-166465,Atlanta,5035 Cowan Rd,Acworth,GA,30101,34.076886,-84.653524,Not on Zayo Network,Fiber Only,Hotel & Inn,25119.15,"$612,859.60 "
Bldg-166439,Atlanta,7423 Davidson Cir W,Stockbridge,GA,30281,33.551908,-84.266525,Not on Zayo Network,Fiber Only,Hotel & Inn,41820.1,"$1,013,682.40 "
Bldg-166466,Atlanta,4980 Cowan Rd,Acworth,GA,30101,34.074525,-84.6548,Not on Zayo Network,Fiber Only,Hotel & Inn,24957.03,"$608,968.72 "
Bldg-166440,Atlanta,3540 Cameron Pkwy,Stockbridge,GA,30281,33.553382,-84.2739,Not on Zayo Network,Fiber Only,Hotel & Inn,39711.36,"$963,072.64 "
Bldg-166467,Atlanta,107 Princeton Blvd,Adairsville,GA,30103,34.373119,-84.912724,Not on Zayo Network,Fiber Only,Hotel & Inn,157253.28,"$3,784,078.72 "
Bldg-166468,Atlanta,1077 Alabama Ave S,Bremen,GA,30110,33.695658,-85.145271,Not on Zayo Network,Fiber Only,Hotel & Inn,156580.29,"$3,767,926.96 "
Bldg-166443,Atlanta,3140 Moreland Ave,Conley,GA,30288,33.665101,-84.339051,Not on Zayo Network,Fiber Only,Hotel & Inn,10161.77,"$253,882.48 "
Bldg-166444,Atlanta,6800 Shannon Way,Union City,GA,30291,33.5687056,-84.5360423,Not on Zayo Network,Fiber Only,Hotel & Inn,9326.89,"$233,845.36 "
Bldg-166445,Atlanta,7410 Oakley Rd,Union City,GA,30291,33.565149,-84.531782,Not on Zayo Network,Fiber Only,Hotel & Inn,9618.45,"$240,842.80 "
Bldg-166446,Atlanta,4415 Jonesboro Rd,Forest Park,GA,30297,33.634548,-84.35859,Not on Zayo Network,Fiber Only,Hotel & Inn,7003.71,"$178,089.04 "
Bldg-166447,Atlanta,5060 Frontage Rd,Forest Park,GA,30297,33.613977,-84.396616,Not on Zayo Network,Fiber Only,Hotel & Inn,1513.35,"$46,320.40 "
Bldg-166469,Atlanta,138 Keith Dr,Canton,GA,30114,34.257252,-84.463788,Not on Zayo Network,Fiber Only,Hotel & Inn,79209.42,"$1,911,026.08 "
Bldg-166448,Atlanta,89 Luckie St NW,Atlanta,GA,30303,33.757168,-84.389412,Not on Zayo Network,Fiber Only,Hotel & Inn,514.19,"$22,340.56 "
Bldg-166470,Atlanta,160 Centennial Rd,Carrollton,GA,30116,33.555488,-85.071975,Not on Zayo Network,Fiber Only,Hotel & Inn,145342.27,"$3,498,214.48 "
Bldg-166449,Atlanta,505 Pharr Rd NE,Atlanta,GA,30305,33.837003,-84.371908,Not on Zayo Network,Fiber Only,Hotel & Inn,23.93,"$10,717.90 "
Bldg-166471,Atlanta,2385 Aubrey Lake Rd,Cartersville,GA,30120,34.173361,-84.83129,Not on Zayo Network,Fiber Only,Hotel & Inn,88932.23,"$2,144,373.52 "
Bldg-166450,Atlanta,5793 Roswell Rd,Atlanta,GA,30328,33.913299,-84.379176,Not on Zayo Network,Fiber Only,Hotel & Inn,808.42,"$29,402.08 "
Bldg-166472,Atlanta,41 State Route 20 Spur SE,Cartersville,GA,30121,34.207207,-84.75771,Not on Zayo Network,Fiber Only,Hotel & Inn,80876.81,"$1,951,043.44 "
Bldg-166451,Atlanta,6110 Peachtree Dunwoody Rd,Atlanta,GA,30328,33.921803,-84.351438,On Zayo Network,Fiber Only,Hotel & Inn,51.28,"$11,538.40 "
Bldg-166473,Atlanta,8304 Cherokee Blvd,Douglasville,GA,30134,33.753523,-84.720033,Not on Zayo Network,Fiber Only,Hotel & Inn,32147.7,"$781,544.80 "
Bldg-166452,Atlanta,1911 Sullivan Rd,Atlanta,GA,30337,33.625869,-84.452826,Not on Zayo Network,Fiber Only,Hotel & Inn,40.57,"$11,217.10 "
Bldg-166474,Atlanta,5487 Westmoreland Plz,Douglasville,GA,30134,33.751826,-84.715423,Not on Zayo Network,Fiber Only,Hotel & Inn,31674.5,"$770,188.00 "
Bldg-166453,Atlanta,4874 Old National Hwy,Atlanta,GA,30337,33.623556,-84.474243,Not on Zayo Network,Fiber Only,Hotel & Inn,48.81,"$11,464.30 "
Bldg-166475,Atlanta,5479 Westmoreland Plz,Douglasville,GA,30134,33.752241,-84.714447,Not on Zayo Network,Fiber Only,Hotel & Inn,31367.31,"$762,815.44 "
Bldg-166454,Atlanta,2001 Clearview Ave,Atlanta,GA,30340,33.901245,-84.273963,Not on Zayo Network,Fiber Only,Hotel & Inn,2254.04,"$64,096.96 "
Bldg-166476,Atlanta,7055 Concourse Pkwy,Douglasville,GA,30134,33.730178,-84.759281,Not on Zayo Network,Fiber Only,Hotel & Inn,43501.04,"$1,054,024.96 "
Bldg-166455,Atlanta,2050 Peachtree Industrial Ct,Atlanta,GA,30341,33.899332,-84.298036,Not on Zayo Network,Fiber Only,Hotel & Inn,11319.32,"$281,663.68 "
Bldg-166477,Atlanta,181 Metromont Rd,Hiram,GA,30141,33.884487,-84.740441,Not on Zayo Network,Fiber Only,Hotel & Inn,31668.84,"$770,052.16 "
Bldg-166456,Atlanta,2960 Northeast Expy NE,Atlanta,GA,30341,33.866168,-84.287833,Not on Zayo Network,Fiber Only,Hotel & Inn,727.49,"$27,459.76 "
Bldg-166478,Atlanta,1454 George Busbee Pkwy NW,Kennesaw,GA,30144,34.056228,-84.592102,Not on Zayo Network,Fiber Only,Hotel & Inn,7222.83,"$183,347.92 "
Bldg-166457,Atlanta,1360 Virginia Ave,Atlanta,GA,30344,33.659099,-84.433541,Not on Zayo Network,Fiber Only,Hotel & Inn,2254.79,"$64,114.96 "
Bldg-166479,Atlanta,3366 Busbee Dr NW,Kennesaw,GA,30144,34.032701,-84.57355,Not on Zayo Network,Fiber Only,Hotel & Inn,515.61,"$22,374.64 "
Bldg-166458,Atlanta,2155 Ranchwood Dr NE,Atlanta,GA,30345,33.847628,-84.251569,Not on Zayo Network,Fiber Only,Hotel & Inn,473.55,"$24,206.50 "
Bldg-166480,Atlanta,2900 George Busbee Pkwy NW,Kennesaw,GA,30144,34.025367,-84.567644,Not on Zayo Network,Fiber Only,Hotel & Inn,2563.96,"$71,535.04 "
Bldg-166459,Atlanta,2480 Old National Pkwy,Atlanta,GA,30349,33.618363,-84.471405,Not on Zayo Network,Fiber Only,Hotel & Inn,494.69,"$24,840.70 "
Bldg-166481,Atlanta,2489 George Busbee Pkwy NW,Kennesaw,GA,30144,34.012262,-84.565028,Not on Zayo Network,Fiber Only,Hotel & Inn,4916.98,"$128,007.52 "
Bldg-166460,Atlanta,2450 Old National Pkwy,Atlanta,GA,30349,33.617835,-84.469575,Not on Zayo Network,Fiber Only,Hotel & Inn,510.57,"$22,253.68 "
Bldg-166482,Atlanta,750 Cobb Place Blvd NW,Kennesaw,GA,30144,34.007224,-84.568602,Not on Zayo Network,Fiber Only,Hotel & Inn,3862.44,"$102,698.56 "
Bldg-166461,Atlanta,5087 Clark Howell Hwy,Atlanta,GA,30349,33.61779,-84.405482,Not on Zayo Network,Fiber Only,Hotel & Inn,917.24,"$32,013.76 "
Bldg-166462,Atlanta,2350 Stephens Center Dr,Duluth,GA,30096,33.975926,-84.092712,Not on Zayo Network,Fiber Only,Hotel & Inn,681.83,"$26,363.92 "
Bldg-166557,Atlanta,1551 Phoenix Blvd,Atlanta,GA,30349,33.614547,-84.439978,Not on Zayo Network,Fiber Only,Hotel & Inn,17.11,"$10,513.30 "
Bldg-166569,Atlanta,127 Beartooth Pkwy,Dawsonville,GA,30534,34.358301,-84.039767,Not on Zayo Network,Fiber Only,Hotel & Inn,106260.27,"$2,560,246.48 "
Bldg-165629,Dallas,120 W 3rd St,Bethlehem,PA,18015,40.611853,-75.38099,Not on Zayo Network,Fiber Only,Hotel & Inn,5903.05,"$159,576.25 "
Bldg-167946,Dallas,2301 E President George Bush Hwy,Plano,TX,75074,33.003255,-96.684914,Not on Zayo Network,Fiber Only,Hotel & Inn,959.02,"$35,975.50 "
Bldg-167947,Dallas,2458 N Central Expy,Richardson,TX,75080,32.989544,-96.709829,Not on Zayo Network,Fiber Only,Hotel & Inn,2129.07,"$65,226.75 "
Bldg-167948,Dallas,8701 E Interstate Highway 30,Rowlett,TX,75088,32.878472,-96.515565,Not on Zayo Network,Fiber Only,Hotel & Inn,41901.86,"$1,059,546.50 "
Bldg-167951,Dallas,5021 W Plano Pkwy,Plano,TX,75093,33.016944,-96.797962,Not on Zayo Network,Fiber Only,Hotel & Inn,8298.52,"$219,463.00 "
Bldg-167954,Dallas,1515 N Interstate 35 E,DeSoto,TX,75115,32.620864,-96.823475,Not on Zayo Network,Fiber Only,Hotel & Inn,25.68,"$13,540.80 "
Bldg-167955,Dallas,107 Chamber Of Commerce Dr,Ennis,TX,75119,32.33557,-96.617263,Not on Zayo Network,Fiber Only,Hotel & Inn,145788.5,"$3,656,712.50 "
Bldg-167956,Dallas,400 S Interstate Highway 45,Ennis,TX,75119,32.331716,-96.614288,Not on Zayo Network,Fiber Only,Hotel & Inn,147076.12,"$3,688,903.00 "
Bldg-167930,Dallas,9700 Dallas Pkwy,Frisco,TX,75033,33.158514,-96.839738,Not on Zayo Network,Fiber Only,Hotel & Inn,26285.24,"$669,131.00 "
Bldg-167931,Dallas,4220 Preston Rd,Frisco,TX,75034,33.114701,-96.805481,Not on Zayo Network,Fiber Only,Hotel & Inn,8311.14,"$219,778.50 "
Bldg-167958,Dallas,923 Windbell Cir,Mesquite,TX,75149,32.777731,-96.622185,Not on Zayo Network,Fiber Only,Hotel & Inn,5908.27,"$159,706.75 "
Bldg-167932,Dallas,1223 Greenway Dr,Irving,TX,75038,32.889604,-96.968241,Not on Zayo Network,Fiber Only,Hotel & Inn,774.18,"$31,354.50 "
Bldg-167959,Dallas,2100 N Belt Line Rd,Mesquite,TX,75150,32.794146,-96.595686,Not on Zayo Network,Fiber Only,Hotel & Inn,4081.09,"$114,027.25 "
Bldg-167933,Dallas,3891 S Great Southwest Pkwy,Grand Prairie,TX,75052,32.679684,-97.044235,Not on Zayo Network,Fiber Only,Hotel & Inn,14.75,"$12,885.00 "
Bldg-167960,Dallas,404 N Interstate 35 Rd,Red Oak,TX,75154,32.529595,-96.813474,Not on Zayo Network,Fiber Only,Hotel & Inn,54914.6,"$1,384,865.00 "
Bldg-167934,Dallas,2504 W Interstate 20,Grand Prairie,TX,75052,32.677449,-97.042746,Not on Zayo Network,Fiber Only,Hotel & Inn,391.39,"$35,483.40 "
Bldg-167961,Dallas,103 Mira Pl,Terrell,TX,75160,32.706608,-96.280882,Not on Zayo Network,Fiber Only,Hotel & Inn,86355.72,"$2,170,893.00 "
Bldg-167935,Dallas,4796 Memorial Dr,The Colony,TX,75056,33.070077,-96.888137,Not on Zayo Network,Fiber Only,Hotel & Inn,9584.47,"$251,611.75 "
Bldg-167962,Dallas,131 Rvg Pkwy,Waxahachie,TX,75165,32.422894,-96.848188,Not on Zayo Network,Fiber Only,Hotel & Inn,81832.5,"$2,057,812.50 "
Bldg-167936,Dallas,1920 Lakepointe Dr,Lewisville,TX,75057,33.01603,-96.977854,Not on Zayo Network,Fiber Only,Hotel & Inn,7548.51,"$200,712.75 "
Bldg-167963,Dallas,4275 Dfw Tpke,Dallas,TX,75211,32.767251,-96.896311,Not on Zayo Network,Fiber Only,Hotel & Inn,2015.29,"$62,382.25 "
Bldg-167937,Dallas,4940 W Airport Fwy,Irving,TX,75062,32.836339,-97.022994,Not on Zayo Network,Fiber Only,Hotel & Inn,3967.92,"$111,198.00 "
Bldg-167964,Dallas,10835 Composite Dr,Dallas,TX,75220,32.877894,-96.896009,Not on Zayo Network,Fiber Only,Hotel & Inn,1328.46,"$45,211.50 "
Bldg-167938,Dallas,5000 W John Carpenter Fwy,Irving,TX,75063,32.919745,-97.018411,Not on Zayo Network,Fiber Only,Hotel & Inn,855.7,"$33,392.50 "
Bldg-167965,Dallas,8303 E R L Thornton Fwy,Dallas,TX,75228,32.794756,-96.697763,Not on Zayo Network,Fiber Only,Hotel & Inn,853.99,"$33,349.75 "
Bldg-167939,Dallas,8205 Esters Blvd,Irving,TX,75063,32.92058,-97.008067,Not on Zayo Network,Fiber Only,Hotel & Inn,56.48,"$15,388.80 "
Bldg-167966,Dallas,2275 Valley View Ln,Dallas,TX,75234,32.9221,-96.904558,Not on Zayo Network,Fiber Only,Hotel & Inn,2.32,"$12,139.20 "
Bldg-167940,Dallas,4700 W John Carpenter Fwy,Irving,TX,75063,32.916719,-97.012317,Not on Zayo Network,Fiber Only,Hotel & Inn,1358.28,"$45,957.00 "
Bldg-167967,Dallas,13165 N Central Expy,Dallas,TX,75243,32.927187,-96.762174,Not on Zayo Network,Fiber Only,Hotel & Inn,777.18,"$31,429.50 "
Bldg-167941,Dallas,4770 Plaza Dr,Irving,TX,75063,32.915321,-97.014023,Not on Zayo Network,Fiber Only,Hotel & Inn,1947.08,"$60,677.00 "
Bldg-167968,Dallas,7138 N Stemmons Fwy,Dallas,TX,75247,32.816971,-96.867819,Not on Zayo Network,Fiber Only,Hotel & Inn,704.13,"$29,603.25 "
Bldg-167942,Dallas,881 S Stemmons Fwy,Lewisville,TX,75067,33.037289,-97.001472,Not on Zayo Network,Fiber Only,Hotel & Inn,13240.02,"$343,000.50 "
Bldg-167969,Dallas,1209 Interstate Highway 30,Greenville,TX,75402,33.120622,-96.094644,Not on Zayo Network,Fiber Only,Hotel & Inn,177399.01,"$4,446,975.25 "
Bldg-167943,Dallas,755 E Vista Ridge Mall Dr,Lewisville,TX,75067,33.0025174,-96.9718208,Not on Zayo Network,Fiber Only,Hotel & Inn,1840.66,"$58,016.50 "
Bldg-167970,Dallas,2005 Center Point Ln,Greenville,TX,75402,33.098081,-96.102067,Not on Zayo Network,Fiber Only,Hotel & Inn,173189.69,"$4,341,742.25 "
Bldg-167944,Dallas,1300 N Central Expy,McKinney,TX,75070,33.209235,-96.637567,Not on Zayo Network,Fiber Only,Hotel & Inn,10569.09,"$276,227.25 "
Bldg-167945,Dallas,1590 N Central Expy,McKinney,TX,75070,33.212648,-96.636971,Not on Zayo Network,Fiber Only,Hotel & Inn,11299.09,"$294,477.25 "
Bldg-168008,Dallas,1001 Airport Fwy,Euless,TX,76040,32.837267,-97.099544,Not on Zayo Network,Fiber Only,Hotel & Inn,2620.34,"$77,508.50 "
Bldg-168013,Dallas,1805 Enchanted Way,Grapevine,TX,76051,32.956687,-97.036494,Not on Zayo Network,Fiber Only,Hotel & Inn,2313.75,"$69,843.75 "
Bldg-168014,Dallas,301 Capitol St,Grapevine,TX,76051,32.924717,-97.075235,Not on Zayo Network,Fiber Only,Hotel & Inn,5959.51,"$160,987.75 "
Bldg-168015,Dallas,175 Highway 287 N,Mansfield,TX,76063,32.568849,-97.118597,Not on Zayo Network,Fiber Only,Hotel & Inn,7112.53,"$189,813.25 "
Bldg-168017,Dallas,1911 Wall St,Weatherford,TX,76086,32.73261,-97.790421,Not on Zayo Network,Fiber Only,Hotel & Inn,95912.12,"$2,409,803.00 "
Bldg-168018,Dallas,2500 S Main St,Weatherford,TX,76087,32.728508,-97.788909,Not on Zayo Network,Fiber Only,Hotel & Inn,95626.57,"$2,402,664.25 "
Bldg-168019,Dallas,2207 Old Dennis Rd,Weatherford,TX,76087,32.724767,-97.827363,Not on Zayo Network,Fiber Only,Hotel & Inn,107530.3,"$2,700,257.50 "
Bldg-168020,Dallas,4681 Gemini Pl,Fort Worth,TX,76106,32.825617,-97.314925,Not on Zayo Network,Fiber Only,Hotel & Inn,1951.1,"$60,777.50 "
Bldg-168021,Dallas,7801 Scott St,White Settlement,TX,76108,32.739949,-97.449355,Not on Zayo Network,Fiber Only,Hotel & Inn,1655.17,"$53,379.25 "
Bldg-168022,Dallas,2700 Cherry Ln,Fort Worth,TX,76116,32.733228,-97.450735,Not on Zayo Network,Fiber Only,Hotel & Inn,3620.62,"$102,515.50 "
Bldg-168023,Dallas,643 NE Loop 820,Fort Worth,TX,76118,32.818111,-97.21539,Not on Zayo Network,Fiber Only,Hotel & Inn,3311.2,"$94,780.00 "
Bldg-168024,Dallas,8004 Winbrook Dr,Fort Worth,TX,76126,32.691051,-97.447217,Not on Zayo Network,Fiber Only,Hotel & Inn,23.31,"$13,398.60 "
Bldg-168025,Dallas,6455 Old Denton Rd,Fort Worth,TX,76131,32.858804,-97.316723,Not on Zayo Network,Fiber Only,Hotel & Inn,826.59,"$32,664.75 "
Bldg-167999,Dallas,400 Village Park Dr,Alvarado,TX,76009,32.4184,-97.226566,Not on Zayo Network,Fiber Only,Hotel & Inn,68022.42,"$1,712,560.50 "
Bldg-168026,Dallas,6450 South Fwy,Fort Worth,TX,76134,32.652127,-97.321828,Not on Zayo Network,Fiber Only,Hotel & Inn,6234.89,"$167,872.25 "
Bldg-168000,Dallas,1075 Wet N Wild Way,Arlington,TX,76011,32.762415,-97.094728,Not on Zayo Network,Fiber Only,Hotel & Inn,802.48,"$32,062.00 "
Bldg-168027,Dallas,5825 Quebec St,Fort Worth,TX,76135,32.802669,-97.425261,Not on Zayo Network,Fiber Only,Hotel & Inn,2656.48,"$78,412.00 "
Bldg-168001,Dallas,750 Six Flags Dr,Arlington,TX,76011,32.753808,-97.067274,Not on Zayo Network,Fiber Only,Hotel & Inn,2845.6,"$83,140.00 "
Bldg-168028,Dallas,3751 Tanacross Dr,Fort Worth,TX,76137,32.836935,-97.292245,Not on Zayo Network,Fiber Only,Hotel & Inn,2518.62,"$74,965.50 "
Bldg-168002,Dallas,2626 E Randol Mill Rd,Arlington,TX,76011,32.748727,-97.061136,Not on Zayo Network,Fiber Only,Hotel & Inn,2309.43,"$69,735.75 "
Bldg-168029,Dallas,3232 SE Loop 820,Fort Worth,TX,76140,32.661063,-97.275826,Not on Zayo Network,Fiber Only,Hotel & Inn,6463.73,"$173,593.25 "
Bldg-168003,Dallas,411 S West St,Arlington,TX,76010,32.733413,-97.110971,Not on Zayo Network,Fiber Only,Hotel & Inn,690.34,"$29,258.50 "
Bldg-168030,Dallas,1100 N Interstate 35 E,Denton,TX,76205,33.20139,-97.146409,Not on Zayo Network,Fiber Only,Hotel & Inn,73779.11,"$1,856,477.75 "
Bldg-168004,Dallas,121 E Interstate 20,Arlington,TX,76018,32.679078,-97.113426,Not on Zayo Network,Fiber Only,Hotel & Inn,9387.9,"$246,697.50 "
Bldg-168031,Dallas,1500 Dallas Dr,Denton,TX,76205,33.194117,-97.117749,Not on Zayo Network,Fiber Only,Hotel & Inn,72719.87,"$1,829,996.75 "
Bldg-168005,Dallas,624 Boyd Rd,Azle,TX,76020,32.90298,-97.543527,Not on Zayo Network,Fiber Only,Hotel & Inn,40397.52,"$1,021,938.00 "
Bldg-168032,Dallas,4050 Mesa Dr,Denton,TX,76207,33.231713,-97.176583,Not on Zayo Network,Fiber Only,Hotel & Inn,81569.47,"$2,051,236.75 "
Bldg-168006,Dallas,321 S Burleson Blvd,Burleson,TX,76028,32.538456,-97.311963,Not on Zayo Network,Fiber Only,Hotel & Inn,21491.42,"$549,285.50 "
Bldg-168033,Dallas,8111 S Interstate 35 E,Denton,TX,76210,33.130746,-97.039809,Not on Zayo Network,Fiber Only,Hotel & Inn,49048.87,"$1,238,221.75 "
